Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,OrderFrequency,CustomerValue,InactivityScore,ComplaintRate,EngagementScore
1,5.0,1,1,9.0,4,0,3.0,6,4,2,1,6,1,14.0,1.0,2.0,1.0,152.78,0.3333333333333333,305.56,0.1666666666666666,0.3333333333333333,6.0
1,9.0,2,3,13.0,4,1,2.0,3,3,1,1,2,1,21.0,1.0,1.0,2.0,122.75,0.2857142857142857,122.75,0.4705882352941176,0.5,2.0
0,11.0,1,1,8.0,3,0,2.0,4,0,3,1,4,1,19.0,0.0,1.0,2.0,177.56,0.0833333333333333,177.56,0.1666666666666666,0.5,2.0
0,17.0,1,1,9.0,3,0,4.0,2,4,3,1,3,0,13.0,2.0,2.0,5.0,151.45,0.1111111111111111,302.9,0.2777777777777778,0.0,8.0
1,0.0,1,3,22.0,5,0,3.0,3,2,5,2,6,0,15.0,1.0,1.0,2.0,153.24,1.0,153.24,2.0,0.0,3.0
0,15.0,2,1,12.0,3,1,3.0,2,4,3,0,4,1,13.0,2.0,2.0,4.0,146.27,0.125,292.54,0.25,0.3333333333333333,6.0
0,9.0,2,1,21.0,4,0,3.0,5,3,2,0,1,1,18.0,1.0,1.0,3.0,121.68,0.2857142857142857,121.68,0.4705882352941176,0.5,3.0
0,28.0,1,1,16.0,4,0,4.0,4,2,3,1,5,0,12.0,2.0,3.0,4.0,153.97,0.1034482758620689,461.91,0.1379310344827586,0.0,12.0
0,10.0,1,1,19.0,4,0,4.0,4,2,3,1,11,1,13.0,1.0,2.0,2.0,171.63,0.1818181818181818,343.26,0.1818181818181818,0.3333333333333333,8.0
1,0.0,0,1,30.0,1,1,3.0,4,0,5,2,2,0,12.0,0.0,1.0,9.0,187.22,1.0,187.22,9.0,0.0,3.0
0,11.0,1,3,13.0,3,0,2.0,1,2,5,1,2,1,24.0,4.0,7.0,7.0,156.05,0.5833333333333334,1092.35,0.5833333333333334,0.125,14.0
0,9.0,1,1,25.0,4,1,3.0,2,2,5,1,3,0,12.0,2.0,2.0,11.0,177.08,0.2,354.16,1.1,0.0,6.0
0,23.0,1,1,8.0,3,1,3.0,3,5,3,0,3,1,15.0,7.0,7.0,7.0,292.37,0.2916666666666667,2046.59,0.2916666666666667,0.125,21.0
0,15.0,0,3,7.0,5,0,4.0,4,2,5,1,2,0,18.0,1.0,2.0,8.0,166.03,0.125,332.06,0.5,0.0,8.0
0,8.0,1,3,9.0,4,1,3.0,3,0,1,1,7,0,13.0,0.0,1.0,8.0,178.23,0.1111111111111111,178.23,0.8888888888888888,0.0,3.0
0,7.0,0,1,13.0,4,1,2.0,4,2,1,1,5,0,24.0,4.0,5.0,8.0,202.25,0.625,1011.25,1.0,0.0,10.0
0,31.0,2,1,30.0,4,1,3.0,4,4,3,1,3,0,13.0,2.0,3.0,3.0,148.72,0.09375,446.16,0.09375,0.0,9.0
0,8.0,1,1,7.0,4,1,3.0,5,4,2,0,3,1,14.0,1.0,2.0,4.0,161.22,0.2222222222222222,322.44,0.4444444444444444,0.3333333333333333,6.0
0,1.0,0,1,7.0,1,1,3.0,5,2,5,1,7,0,20.0,3.0,3.0,1.0,167.98,1.5,503.94,0.5,0.0,9.0
0,31.0,1,1,12.0,2,0,3.0,5,0,4,1,4,1,14.0,2.0,2.0,3.0,230.52,0.0625,461.04,0.4705882352941176,0.3333333333333333,6.0
0,8.0,1,3,8.0,5,1,3.0,4,0,1,2,3,0,22.0,3.0,3.0,3.0,223.88,0.3333333333333333,671.64,0.4705882352941176,0.0,9.0
0,9.0,1,1,16.0,4,1,2.0,3,3,4,1,2,0,14.0,1.0,1.0,0.0,120.08,0.2857142857142857,120.08,0.4705882352941176,0.0,2.0
0,3.0,1,1,8.0,3,0,2.0,4,2,2,2,6,1,24.0,1.0,1.0,0.0,168.77,0.25,168.77,0.0,0.5,2.0
0,14.0,1,1,13.0,3,0,2.0,3,2,3,2,7,0,14.0,2.0,2.0,1.0,150.03,0.1333333333333333,300.06,0.0666666666666666,0.0,4.0
0,7.0,1,3,9.0,4,0,2.0,5,2,1,2,6,0,12.0,2.0,2.0,2.0,160.29,0.25,320.58,0.25,0.0,4.0
1,1.0,2,1,25.0,3,1,3.0,5,4,2,2,3,1,14.0,1.0,2.0,2.0,148.89,1.0,297.78,1.0,0.3333333333333333,6.0
0,11.0,1,3,8.0,5,1,2.0,3,0,4,2,8,0,16.0,1.0,1.0,0.0,173.51,0.0833333333333333,173.51,0.0,0.0,2.0
0,16.0,1,1,9.0,3,0,3.0,5,4,5,1,2,1,12.0,8.0,8.0,9.0,150.93,0.4705882352941176,1207.44,0.5294117647058824,0.1111111111111111,24.0
0,13.0,1,1,9.0,1,0,4.0,5,2,3,2,3,0,12.0,3.0,12.0,11.0,170.53,0.8571428571428571,2046.36,0.7857142857142857,0.0,48.0
0,13.0,1,1,14.0,4,0,3.0,3,2,5,1,3,1,16.0,0.0,1.0,0.0,165.16,0.0714285714285714,165.16,0.0,0.5,3.0
0,10.0,2,2,20.0,6,1,3.0,4,4,4,1,6,0,14.0,2.0,2.0,5.0,146.43,0.1818181818181818,292.86,0.4545454545454545,0.0,6.0
0,9.0,0,1,9.0,0,1,1.0,3,3,4,2,5,0,12.0,2.0,7.0,2.0,120.88,0.2857142857142857,846.16,0.4705882352941176,0.0,7.0
0,7.0,1,1,15.0,3,0,2.0,4,0,4,2,2,0,14.0,4.0,7.0,7.0,186.21,0.875,1303.47,0.875,0.0,14.0
0,29.0,0,1,7.0,4,1,2.0,3,2,3,1,2,0,21.0,0.0,1.0,9.0,163.06,0.0333333333333333,163.06,0.3,0.0,2.0
0,12.0,1,1,12.0,3,1,2.0,4,0,5,1,5,0,15.0,1.0,1.0,7.0,199.91,0.0769230769230769,199.91,0.5384615384615384,0.0,2.0
0,0.0,2,1,6.0,3,1,2.0,4,4,5,1,2,0,16.0,1.0,1.0,3.0,139.55,1.0,139.55,3.0,0.0,2.0
0,5.0,1,1,9.0,3,0,3.0,3,2,5,1,2,0,12.0,1.0,6.0,3.0,167.25,1.0,1003.5,0.5,0.0,18.0
0,12.0,1,3,14.0,3,0,3.0,3,2,5,1,3,1,25.0,1.0,8.0,8.0,181.05,0.6153846153846154,1448.4,0.6153846153846154,0.1111111111111111,24.0
0,5.0,0,3,16.0,5,1,3.0,3,2,1,2,9,0,13.0,0.0,1.0,0.0,146.48,0.1666666666666666,146.48,0.0,0.0,3.0
0,0.0,0,1,11.0,4,1,3.0,3,4,1,2,2,0,15.0,0.0,1.0,0.0,110.51,1.0,110.51,0.0,0.0,3.0
0,18.0,1,1,11.0,3,1,3.0,4,2,4,2,11,0,13.0,2.0,3.0,4.0,184.33,0.1578947368421052,552.99,0.2105263157894736,0.0,9.0
0,29.0,0,1,15.0,3,1,3.0,5,1,4,1,3,1,16.0,4.0,16.0,1.0,260.77,0.5333333333333333,4172.32,0.0333333333333333,0.0588235294117647,48.0
0,22.0,1,1,11.0,4,1,4.0,5,0,3,2,9,0,15.0,2.0,2.0,9.0,234.99,0.2857142857142857,322.34,0.391304347826087,0.0,6.0
0,3.0,0,1,11.0,4,1,3.0,4,4,2,1,10,0,12.0,0.0,1.0,3.0,137.61,0.25,137.61,0.75,0.0,3.0
0,27.0,2,1,14.0,4,0,2.0,3,2,3,2,8,0,11.0,1.0,1.0,0.0,137.8,0.0357142857142857,137.8,0.0,0.0,2.0
0,3.0,2,1,14.0,4,1,3.0,4,4,5,2,5,0,15.0,1.0,2.0,3.0,145.62,0.5,291.24,0.75,0.0,6.0
0,9.0,1,3,22.0,5,0,3.0,4,2,5,0,5,0,13.0,1.0,1.0,2.0,156.47,0.1,156.47,0.2,0.0,3.0
0,16.0,1,1,7.0,4,0,3.0,5,2,1,1,11,1,14.0,1.0,2.0,3.0,185.62,0.1176470588235294,371.24,0.1764705882352941,0.3333333333333333,6.0
0,1.0,1,1,8.0,3,1,4.0,4,4,5,2,2,0,14.0,8.0,8.0,7.0,153.67,4.0,1229.36,3.5,0.0,32.0
0,6.0,1,3,16.0,5,1,2.0,3,2,3,2,2,0,14.0,0.0,1.0,9.0,154.87,0.1428571428571428,154.87,1.2857142857142858,0.0,2.0
1,1.0,0,3,36.0,3,1,4.0,6,2,5,2,10,0,19.0,2.0,3.0,3.0,174.69,1.5,524.0699999999999,1.5,0.0,12.0
0,7.0,1,3,9.0,3,1,4.0,4,2,1,1,3,0,15.0,2.0,2.0,5.0,180.05,0.25,360.1,0.625,0.0,8.0
0,16.0,2,1,12.0,3,0,3.0,4,2,3,2,2,1,14.0,1.0,1.0,8.0,140.81,0.0588235294117647,140.81,0.4705882352941176,0.5,3.0
0,1.0,1,3,36.0,3,1,3.0,4,2,3,1,7,0,13.0,1.0,2.0,1.0,168.06,1.0,336.12,0.5,0.0,6.0
0,18.0,0,1,8.0,3,1,3.0,4,1,2,0,10,0,23.0,1.0,11.0,8.0,267.92,0.5789473684210527,2947.1200000000003,0.4210526315789473,0.0,33.0
0,12.0,0,1,17.0,3,1,4.0,4,4,3,0,2,0,18.0,1.0,2.0,3.0,151.84,0.1538461538461538,303.68,0.2307692307692307,0.0,8.0
0,25.0,1,3,9.0,5,1,2.0,4,1,5,1,2,0,11.0,1.0,1.0,16.0,268.56,0.0384615384615384,268.56,0.6153846153846154,0.0,2.0
0,22.0,0,1,24.0,4,1,3.0,3,2,1,1,2,1,15.0,0.0,1.0,7.0,168.04,0.0434782608695652,168.04,0.3043478260869565,0.5,3.0
0,2.0,1,1,6.0,4,1,2.0,3,2,5,1,1,0,12.0,1.0,1.0,2.0,153.73,0.3333333333333333,153.73,0.6666666666666666,0.0,2.0
0,18.0,1,1,6.0,1,1,3.0,3,0,4,1,2,0,12.0,6.0,7.0,7.0,174.41,0.3684210526315789,1220.87,0.3684210526315789,0.0,21.0
0,1.0,2,1,27.0,4,1,4.0,4,2,3,2,2,0,15.0,2.0,2.0,3.0,147.72,1.0,295.44,1.5,0.0,8.0
0,10.0,0,1,8.0,4,1,3.0,4,2,1,1,6,0,14.0,1.0,1.0,0.0,151.63,0.0909090909090909,151.63,0.0,0.0,3.0
1,1.0,2,1,17.0,3,1,3.0,4,3,3,2,3,1,12.0,2.0,2.0,2.0,135.09,1.0,270.18,1.0,0.3333333333333333,6.0
0,16.0,0,1,16.0,3,0,4.0,4,4,1,2,3,0,14.0,5.0,6.0,9.0,161.73,0.3529411764705882,970.38,0.5294117647058824,0.0,24.0
0,6.0,1,3,17.0,5,1,3.0,4,2,2,2,3,0,13.0,1.0,2.0,9.0,178.96,0.2857142857142857,357.92,1.2857142857142858,0.0,6.0
0,1.0,2,1,15.0,4,1,4.0,6,4,5,0,3,0,16.0,2.0,2.0,2.0,149.51,1.0,299.02,1.0,0.0,8.0
0,9.0,2,1,15.0,0,1,3.0,3,3,2,0,2,0,23.0,1.0,1.0,4.0,120.7,0.2857142857142857,120.7,0.4705882352941176,0.0,3.0
1,0.0,2,1,13.0,4,0,2.0,3,3,3,2,2,1,13.0,4.0,7.0,7.0,123.94,7.0,867.5799999999999,7.0,0.125,14.0
0,25.0,0,1,34.0,3,0,2.0,1,1,3,0,3,1,11.0,0.0,2.0,2.0,232.47000000000003,0.2857142857142857,322.34,0.0769230769230769,0.0,6.0
0,9.0,1,1,9.0,4,1,3.0,5,0,4,1,4,0,19.0,7.0,7.0,3.0,227.74,0.7,1594.18,0.4705882352941176,0.0,21.0
0,3.0,0,1,9.0,4,0,4.0,4,4,4,1,2,0,14.0,2.0,2.0,3.0,156.8,0.5,313.6,0.75,0.0,8.0
1,0.0,0,1,13.0,4,0,2.0,1,3,3,2,4,1,14.0,0.0,1.0,3.0,124.32,1.0,124.32,3.0,0.5,2.0
0,29.0,0,1,9.0,3,1,3.0,5,1,5,2,9,0,15.0,4.0,7.0,3.0,292.56,0.2333333333333333,2047.92,0.1,0.0,21.0
0,20.0,2,3,10.0,4,0,2.0,3,2,1,2,2,1,17.0,1.0,1.0,7.0,141.63,0.0476190476190476,141.63,0.3333333333333333,0.5,2.0
0,13.0,1,1,20.0,3,1,2.0,4,5,3,2,2,0,15.0,4.0,4.0,9.0,296.26,0.2857142857142857,1185.04,0.6428571428571429,0.0,8.0
0,5.0,2,1,12.0,4,1,3.0,3,3,3,2,4,0,20.0,0.0,1.0,4.0,130.38,0.1666666666666666,130.38,0.6666666666666666,0.0,6.0
0,24.0,0,1,27.0,3,1,3.0,4,1,3,1,4,1,16.0,1.0,2.0,14.0,237.45,0.2857142857142857,322.34,0.56,0.0,6.0
0,7.0,1,1,7.0,3,0,4.0,2,1,3,1,6,0,20.0,1.0,2.0,6.0,286.84,0.25,573.68,0.75,0.0,8.0
0,21.0,1,3,21.0,5,1,3.0,4,2,5,2,4,0,13.0,1.0,2.0,8.0,174.6,0.0909090909090909,349.2,0.3636363636363636,0.0,6.0
1,0.0,2,2,24.0,6,1,3.0,1,3,5,1,1,0,17.0,1.0,1.0,0.0,129.56,1.0,129.56,0.0,0.0,6.0
0,2.0,2,1,25.0,1,1,2.0,3,2,2,1,5,0,12.0,0.0,1.0,2.0,142.62,0.3333333333333333,142.62,0.6666666666666666,0.0,2.0
0,11.0,0,1,12.0,4,1,3.0,4,2,3,1,3,0,11.0,2.0,7.0,7.0,153.21,0.5833333333333334,1072.47,0.5833333333333334,0.0,21.0
0,8.0,1,1,15.0,4,0,3.0,4,2,5,1,5,0,15.0,2.0,2.0,1.0,176.21,0.2222222222222222,352.42,0.1111111111111111,0.0,6.0
0,11.0,1,1,17.0,3,0,4.0,4,4,4,1,3,0,12.0,5.0,8.0,8.0,164.36,0.6666666666666666,1314.88,0.6666666666666666,0.0,32.0
0,23.0,2,3,14.0,5,1,2.0,3,4,4,1,8,0,15.0,0.0,2.0,2.0,138.75,0.0833333333333333,277.5,0.0833333333333333,0.0,4.0
0,0.0,0,1,13.0,4,0,2.0,3,3,1,2,1,1,14.0,1.0,1.0,2.0,123.79,1.0,123.79,2.0,0.5,2.0
0,9.0,0,1,20.0,3,0,2.0,3,4,3,2,2,0,16.0,1.0,1.0,0.0,115.14,0.2857142857142857,115.14,0.4705882352941176,0.0,2.0
0,11.0,1,2,15.0,6,1,3.0,4,2,4,1,4,0,14.0,5.0,5.0,8.0,165.71,0.4166666666666667,828.5500000000001,0.6666666666666666,0.0,15.0
0,2.0,1,1,27.0,4,0,2.0,1,0,5,1,2,0,11.0,6.0,8.0,8.0,199.8,2.6666666666666665,1598.4,2.6666666666666665,0.0,16.0
0,8.0,1,1,9.0,3,0,3.0,5,4,5,2,3,0,12.0,2.0,2.0,4.0,168.81,0.2222222222222222,337.62,0.4444444444444444,0.0,6.0
0,13.0,1,3,9.0,4,1,3.0,2,0,3,2,2,0,19.0,1.0,2.0,8.0,203.8,0.1428571428571428,407.6,0.5714285714285714,0.0,6.0
0,5.0,0,1,11.0,1,1,3.0,3,3,4,2,3,0,14.0,1.0,1.0,7.0,127.18,0.1666666666666666,127.18,1.1666666666666667,0.0,6.0
0,9.0,0,1,9.0,4,1,2.0,4,4,3,0,2,0,18.0,1.0,1.0,0.0,112.81,0.2857142857142857,112.81,0.4705882352941176,0.0,2.0
0,13.0,1,1,20.0,3,0,4.0,5,1,4,1,8,1,15.0,11.0,16.0,3.0,296.23,1.1428571428571428,4739.68,0.2142857142857142,0.0588235294117647,64.0
0,16.0,0,1,16.0,4,0,2.0,4,2,3,1,2,0,11.0,1.0,1.0,0.0,152.57,0.0588235294117647,152.57,0.0,0.0,2.0
0,0.0,2,1,13.0,0,1,3.0,3,3,1,1,2,0,24.0,2.0,2.0,2.0,123.23,2.0,246.46,2.0,0.0,6.0
0,1.0,1,3,15.0,5,0,3.0,4,2,4,0,3,0,19.0,1.0,2.0,8.0,187.14,1.0,374.28,4.0,0.0,6.0
1,9.0,1,3,9.0,5,0,4.0,6,5,4,2,4,1,15.0,1.0,2.0,12.0,313.24,0.2,626.48,1.2,0.3333333333333333,8.0
0,7.0,2,1,13.0,0,1,3.0,3,3,1,2,2,0,13.0,0.0,1.0,0.0,129.72,0.125,129.72,0.0,0.0,6.0
1,0.0,1,3,16.0,3,1,2.0,4,0,5,1,10,0,17.0,4.0,6.0,0.0,203.06,6.0,1218.36,0.0,0.0,12.0
0,16.0,1,1,9.0,4,1,3.0,5,5,1,1,4,0,15.0,1.0,1.0,7.0,297.4,0.0588235294117647,297.4,0.4117647058823529,0.0,3.0
0,23.0,0,1,9.0,4,1,3.0,4,5,1,1,5,0,15.0,3.0,5.0,4.0,316.61,0.2083333333333333,1583.0500000000002,0.1666666666666666,0.0,15.0
0,29.0,1,1,9.0,4,0,4.0,4,1,2,2,4,1,14.0,1.0,2.0,3.0,291.59,0.0666666666666666,583.18,0.1,0.3333333333333333,8.0
1,0.0,0,1,13.0,0,1,3.0,3,3,3,1,2,0,12.0,1.0,2.0,2.0,126.1,2.0,252.2,2.0,0.0,6.0
0,23.0,1,1,12.0,1,1,4.0,4,2,3,1,4,0,15.0,1.0,2.0,3.0,191.51,0.0833333333333333,383.02,0.125,0.0,8.0
0,10.0,1,1,10.0,4,0,3.0,4,4,1,1,7,0,23.0,1.0,2.0,1.0,153.35,0.1818181818181818,306.7,0.0909090909090909,0.0,6.0
1,9.0,0,3,6.0,4,0,2.0,5,4,3,2,2,0,12.0,1.0,1.0,0.0,113.59,0.2857142857142857,113.59,0.4705882352941176,0.0,2.0
0,14.0,0,1,23.0,3,1,3.0,5,2,3,2,8,0,15.0,2.0,2.0,1.0,175.94,0.1333333333333333,351.88,0.0666666666666666,0.0,6.0
1,7.0,1,2,6.0,3,1,3.0,4,0,5,1,10,0,14.0,2.0,3.0,6.0,204.82,0.375,614.46,0.75,0.0,9.0
0,21.0,2,1,12.0,4,1,3.0,4,2,3,2,3,0,13.0,0.0,2.0,2.0,142.4,0.0909090909090909,284.8,0.0909090909090909,0.0,6.0
0,5.0,0,1,7.0,4,1,3.0,6,2,5,1,3,0,22.0,2.0,9.0,8.0,175.03,1.5,1575.27,1.3333333333333333,0.0,27.0
0,7.0,0,3,14.0,3,1,3.0,4,2,5,0,2,0,15.0,1.0,2.0,4.0,168.73,0.25,337.46,0.5,0.0,6.0
0,23.0,1,1,10.0,3,0,3.0,5,2,5,1,6,0,26.0,1.0,2.0,3.0,172.89,0.0833333333333333,345.78,0.125,0.0,6.0
0,15.0,1,1,13.0,3,1,4.0,5,2,4,2,8,1,16.0,2.0,2.0,3.0,185.32,0.125,370.64,0.1875,0.3333333333333333,8.0
1,3.0,0,3,30.0,4,0,3.0,1,1,4,2,5,1,16.0,1.0,2.0,0.0,231.94,0.2857142857142857,322.34,0.0,0.0,6.0
0,9.0,1,1,32.0,2,1,4.0,5,0,4,0,5,0,17.0,4.0,2.0,9.0,234.03,0.2857142857142857,322.34,0.9,0.0,6.0
0,25.0,0,1,34.0,3,0,2.0,1,1,3,0,3,1,11.0,0.0,2.0,2.0,232.47000000000003,0.2857142857142857,322.34,0.0769230769230769,0.0,6.0
0,16.0,0,3,8.0,4,1,3.0,3,2,1,1,2,0,20.0,5.0,7.0,7.0,156.75,0.4117647058823529,1097.25,0.4117647058823529,0.0,21.0
0,2.0,0,1,8.0,4,0,3.0,3,3,4,0,1,0,13.0,0.0,1.0,2.0,131.8,0.3333333333333333,131.8,0.6666666666666666,0.0,3.0
0,20.0,1,1,31.0,3,1,2.0,3,0,3,2,3,0,23.0,9.0,12.0,11.0,186.33,0.5714285714285714,2235.96,0.5238095238095238,0.0,24.0
0,15.0,1,3,20.0,3,0,3.0,4,2,3,2,8,0,17.0,1.0,1.0,3.0,162.44,0.0625,162.44,0.1875,0.0,3.0
0,5.0,1,1,18.0,3,1,4.0,4,2,5,1,3,1,13.0,2.0,2.0,2.0,193.33,0.3333333333333333,386.66,0.3333333333333333,0.3333333333333333,8.0
0,11.0,0,3,16.0,3,1,4.0,4,0,4,1,3,0,14.0,7.0,8.0,3.0,213.34,0.6666666666666666,1706.72,0.4705882352941176,0.0,32.0
0,0.0,2,1,7.0,4,1,3.0,3,3,3,2,1,0,12.0,1.0,1.0,2.0,133.75,1.0,133.75,2.0,0.0,3.0
0,26.0,1,3,8.0,4,0,3.0,4,1,1,1,3,0,16.0,0.0,2.0,7.0,254.27,0.2857142857142857,322.34,0.2592592592592592,0.0,6.0
0,3.0,0,1,9.0,4,1,3.0,4,2,1,1,3,0,20.0,1.0,2.0,3.0,213.53,0.5,427.06,0.4705882352941176,0.0,6.0
0,2.0,2,1,7.0,4,0,3.0,3,4,1,1,2,0,15.0,1.0,1.0,2.0,137.6,0.3333333333333333,137.6,0.6666666666666666,0.0,3.0
0,0.0,0,1,10.0,4,1,3.0,4,3,2,0,1,0,17.0,0.0,3.0,4.0,131.62,3.0,394.86,4.0,0.0,6.0
0,0.0,2,1,24.0,4,1,3.0,3,3,3,1,1,0,12.0,0.0,1.0,2.0,127.74,1.0,127.74,2.0,0.0,6.0
0,4.0,0,1,9.0,0,1,3.0,3,3,5,1,2,1,13.0,2.0,2.0,3.0,130.65,0.4,261.3,0.6,0.3333333333333333,6.0
0,0.0,1,1,12.0,4,0,3.0,3,4,1,1,2,1,13.0,0.0,1.0,2.0,56.0,1.0,56.0,2.0,0.5,3.0
0,4.0,2,1,11.0,1,1,2.0,3,4,2,0,1,1,12.0,0.0,1.0,3.0,148.21,0.2,148.21,0.6,0.5,2.0
0,22.0,1,1,13.0,4,1,4.0,5,2,3,2,4,0,14.0,1.0,3.0,3.0,167.4,0.1304347826086956,502.2000000000001,0.1304347826086956,0.0,12.0
0,26.0,1,3,13.0,5,0,3.0,4,0,2,0,8,1,18.0,0.0,1.0,3.0,209.34,0.037037037037037,209.34,0.4705882352941176,0.5,3.0
0,6.0,0,3,17.0,5,1,4.0,4,2,1,2,10,0,14.0,2.0,2.0,1.0,171.48,0.2857142857142857,342.96,0.1428571428571428,0.0,8.0
0,21.0,1,3,22.0,4,0,3.0,3,2,3,1,9,0,14.0,1.0,7.0,7.0,164.39,0.3181818181818182,1150.73,0.3181818181818182,0.0,21.0
0,5.0,1,3,9.0,4,1,4.0,4,2,2,2,6,1,14.0,2.0,2.0,6.0,190.82,0.3333333333333333,381.64,1.0,0.3333333333333333,8.0
0,15.0,1,3,20.0,3,0,3.0,4,2,3,2,8,0,17.0,0.0,1.0,3.0,162.44,0.0625,162.44,0.1875,0.0,3.0
0,5.0,1,3,12.0,4,0,4.0,4,2,1,1,3,0,12.0,1.0,2.0,3.0,179.76,0.3333333333333333,359.52,0.5,0.0,8.0
0,9.0,2,1,6.0,0,1,2.0,4,3,3,0,7,0,12.0,1.0,1.0,7.0,122.58,0.2857142857142857,122.58,0.4705882352941176,0.0,2.0
1,1.0,2,1,15.0,6,1,4.0,6,4,5,0,3,1,12.0,2.0,2.0,8.0,146.19,1.0,292.38,4.0,0.3333333333333333,8.0
0,11.0,1,1,23.0,4,0,3.0,4,0,3,0,1,0,18.0,0.0,1.0,9.0,188.23,0.0833333333333333,188.23,0.75,0.0,3.0
0,24.0,1,1,9.0,3,1,4.0,4,5,3,0,4,1,15.0,8.0,8.0,8.0,317.37,0.32,2538.96,0.32,0.1111111111111111,32.0
0,6.0,1,3,11.0,4,0,3.0,4,4,4,0,4,0,12.0,2.0,2.0,3.0,164.31,0.2857142857142857,328.62,0.4285714285714285,0.0,6.0
0,27.0,0,3,9.0,5,0,3.0,5,0,4,1,4,0,13.0,6.0,7.0,13.0,200.25,0.25,1401.75,0.4642857142857143,0.0,21.0
0,9.0,0,1,9.0,0,1,1.0,3,3,4,2,5,0,12.0,2.0,7.0,2.0,120.88,0.2857142857142857,846.16,0.4705882352941176,0.0,7.0
0,12.0,0,3,27.0,4,0,2.0,5,2,3,1,7,0,19.0,0.0,1.0,2.0,157.36,0.0769230769230769,157.36,0.1538461538461538,0.0,2.0
1,1.0,2,1,32.0,4,1,3.0,6,4,3,2,3,0,13.0,2.0,2.0,2.0,147.93,1.0,295.86,1.0,0.0,6.0
0,14.0,0,1,18.0,1,0,4.0,4,2,3,1,3,0,12.0,3.0,10.0,5.0,188.23,0.6666666666666666,1882.3,0.3333333333333333,0.0,40.0
0,18.0,2,1,9.0,4,0,4.0,2,4,2,0,3,0,14.0,7.0,8.0,8.0,145.11,0.4210526315789473,1160.88,0.4210526315789473,0.0,32.0
0,29.0,0,1,9.0,3,1,3.0,5,1,5,2,9,0,15.0,4.0,7.0,3.0,292.56,0.2333333333333333,2047.92,0.1,0.0,21.0
0,1.0,1,1,9.0,3,1,4.0,2,4,5,2,9,0,14.0,2.0,2.0,2.0,159.24,1.0,318.48,1.0,0.0,8.0
0,3.0,1,3,22.0,4,1,3.0,3,2,3,0,9,0,15.0,0.0,2.0,2.0,153.01,0.5,306.02,0.5,0.0,6.0
0,13.0,2,1,13.0,0,0,2.0,4,3,2,2,1,1,20.0,2.0,2.0,3.0,123.42,0.1428571428571428,246.84,0.2142857142857142,0.3333333333333333,4.0
0,0.0,0,3,14.0,4,1,2.0,3,0,3,2,2,0,15.0,1.0,1.0,7.0,187.26,1.0,187.26,7.0,0.0,2.0
0,9.0,1,3,6.0,4,1,2.0,3,2,2,0,2,1,14.0,2.0,4.0,11.0,162.01,0.4,648.04,1.1,0.2,8.0
1,1.0,1,3,7.0,1,0,4.0,4,4,4,2,3,1,17.0,2.0,2.0,5.0,157.02,1.0,314.04,2.5,0.3333333333333333,8.0
0,8.0,1,1,7.0,4,1,3.0,4,2,1,1,11,0,18.0,2.0,3.0,2.0,179.84,0.3333333333333333,539.52,0.2222222222222222,0.0,9.0
0,5.0,1,1,15.0,4,0,3.0,3,2,1,1,2,1,12.0,1.0,1.0,5.0,163.22,0.1666666666666666,163.22,0.8333333333333334,0.5,3.0
0,0.0,2,1,8.0,0,1,3.0,1,3,5,2,8,0,13.0,0.0,1.0,1.0,134.24,1.0,134.24,1.0,0.0,3.0
0,19.0,1,3,9.0,6,1,4.0,4,2,4,1,2,0,20.0,4.0,4.0,8.0,173.05,0.2,692.2,0.4,0.0,16.0
0,19.0,1,1,12.0,3,0,3.0,6,2,5,2,3,1,15.0,1.0,2.0,5.0,182.69,0.1,365.38,0.25,0.3333333333333333,6.0
0,6.0,0,1,6.0,6,0,2.0,1,2,4,1,2,1,13.0,1.0,1.0,2.0,154.88,0.1428571428571428,154.88,0.2857142857142857,0.5,2.0
0,22.0,1,1,11.0,4,1,3.0,4,0,2,2,3,0,12.0,2.0,2.0,9.0,203.98,0.0869565217391304,407.96,0.391304347826087,0.0,6.0
1,1.0,2,1,32.0,3,1,3.0,5,4,4,2,6,1,21.0,1.0,3.0,3.0,148.13,1.5,444.39,1.5,0.25,9.0
0,5.0,1,3,13.0,5,1,3.0,3,2,1,1,5,0,12.0,0.0,1.0,3.0,192.04,0.1666666666666666,192.04,0.5,0.0,3.0
0,1.0,1,3,30.0,3,0,3.0,5,2,3,1,3,0,22.0,5.0,6.0,9.0,160.4,3.0,962.4,4.5,0.0,18.0
0,12.0,0,3,26.0,4,1,2.0,3,2,1,1,3,0,18.0,1.0,2.0,2.0,141.27,0.1538461538461538,282.54,0.1538461538461538,0.0,4.0
0,3.0,1,3,12.0,3,1,3.0,5,2,4,1,3,1,14.0,1.0,2.0,10.0,166.87,0.5,333.74,2.5,0.3333333333333333,6.0
0,19.0,0,1,32.0,3,0,3.0,4,5,4,2,5,0,15.0,2.0,2.0,1.0,305.61,0.1,611.22,0.05,0.0,6.0
0,1.0,1,1,16.0,3,1,3.0,4,4,5,1,3,0,15.0,2.0,2.0,3.0,150.0,1.0,300.0,1.5,0.0,6.0
